,payment_sequential,payment_type,payment_installments,payment_value
66236,1,credit_card,8,211.03
66237,1,credit_card,1,49.16
66238,1,credit_card,1,21.4
66239,1,credit_card,6,65.53
66240,1,credit_card,1,122.64
66241,1,debit_card,1,38.27
66242,1,boleto,1,38.01
66243,1,voucher,1,67.68
66244,3,voucher,1,9.4
66245,1,credit_card,1,64.42
66246,1,boleto,1,72.14
66247,1,credit_card,1,61.8
66248,1,credit_card,5,136.43
66249,1,credit_card,1,133.09
66250,1,boleto,1,585.12
66251,1,credit_card,1,223.54
66252,1,credit_card,4,197.65
66253,1,credit_card,1,107.85
66254,1,credit_card,4,242.97
66255,1,credit_card,1,168.29
66256,1,credit_card,2,56.39
66257,1,credit_card,8,113.71
66258,1,credit_card,6,309.11
66259,1,credit_card,1,100.02
66260,1,boleto,1,134.58
66261,1,credit_card,2,112.6
66262,1,credit_card,4,215.41
66263,1,credit_card,2,123.18
66264,1,credit_card,4,127.64
66265,1,credit_card,8,292.92
66266,1,credit_card,2,103.98
66267,1,credit_card,2,233.83
66268,1,credit_card,9,177.27
66269,1,voucher,1,223.4
66270,1,credit_card,3,141.65
66271,1,credit_card,3,34.09
66272,1,voucher,1,19.74
66273,1,credit_card,2,112.43
66274,1,credit_card,4,86.15
66275,1,credit_card,1,37.73
66276,1,credit_card,5,286.18
66277,1,credit_card,10,143.63
66278,1,credit_card,1,119.48
66279,1,credit_card,1,32.49
66280,1,boleto,1,219.63
66281,1,credit_card,1,35.41
66282,1,credit_card,1,124.8
66283,1,credit_card,1,84.0
66284,1,credit_card,4,68.98
66285,1,boleto,1,232.54
66286,1,credit_card,2,88.67
66287,1,credit_card,2,29.77
66288,1,boleto,1,22.71
66289,1,boleto,1,103.55
66290,1,credit_card,2,45.74
66291,1,credit_card,3,218.26
66292,1,credit_card,2,105.37
66293,1,boleto,1,110.77
66294,1,credit_card,2,178.18
66295,1,credit_card,2,153.1
66296,1,credit_card,4,152.58
66297,1,credit_card,3,38.09
66298,1,credit_card,2,189.56
66299,1,credit_card,3,166.71
66300,1,credit_card,6,125.04
66301,2,voucher,1,83.41
66302,1,credit_card,3,34.78
66303,1,boleto,1,328.26
66304,1,boleto,1,188.97
66305,1,debit_card,1,165.96
66306,1,boleto,1,133.4
66307,1,boleto,1,38.23
66308,1,credit_card,1,55.96
66309,1,boleto,1,171.87
66310,1,credit_card,7,188.48
66311,1,credit_card,2,416.54
66312,1,credit_card,3,33.6
66313,1,credit_card,3,285.79
66314,2,credit_card,6,127.09
66315,1,credit_card,3,81.11
66316,1,boleto,1,155.14
66317,1,boleto,1,266.62
66318,1,credit_card,8,199.59
66319,1,boleto,1,126.33
66320,1,credit_card,2,43.84
66321,1,credit_card,1,72.41
66322,1,credit_card,1,27.28
66323,1,credit_card,1,92.9
66324,1,credit_card,4,211.06
66325,1,credit_card,8,195.53
66326,1,credit_card,6,62.47
66327,1,boleto,1,63.83
66328,1,boleto,1,74.17
66329,1,credit_card,3,116.21
66330,1,credit_card,1,209.43
66331,1,boleto,1,89.02
66332,1,credit_card,5,185.62
66333,1,credit_card,2,23.91
66334,1,credit_card,2,60.44
66335,1,credit_card,10,562.25
66336,1,boleto,1,314.66
66337,1,credit_card,1,58.47
66338,1,credit_card,2,594.55
66339,1,credit_card,4,161.53
66340,1,credit_card,2,69.17
66341,1,credit_card,1,33.92
66342,1,credit_card,10,155.4
66343,1,credit_card,2,27.68
66344,11,voucher,1,16.7
66345,1,credit_card,2,132.04
66346,1,credit_card,3,238.09
66347,1,credit_card,1,128.85
66348,1,credit_card,6,132.95
66349,1,credit_card,1,95.27
66350,1,boleto,1,63.65
66351,1,credit_card,4,87.23
66352,1,credit_card,2,98.28
66353,1,credit_card,8,191.12
66354,1,credit_card,3,92.76
66355,1,boleto,1,21.41
66356,1,credit_card,2,127.13
66357,1,credit_card,10,194.82
66358,1,credit_card,1,87.55
66359,1,boleto,1,48.22
66360,1,credit_card,2,43.1
66361,3,voucher,1,20.0
66362,1,credit_card,2,55.02
66363,1,debit_card,1,105.13
66364,1,credit_card,6,475.45
66365,1,credit_card,1,101.26
66366,1,credit_card,4,47.39
66367,1,credit_card,1,70.17
66368,1,credit_card,10,754.59
66369,1,credit_card,10,1233.65
66370,1,credit_card,1,4.28
66371,1,credit_card,1,87.97
66372,1,credit_card,6,152.56
66373,1,credit_card,2,27.09
66374,1,credit_card,10,297.57
66375,1,credit_card,2,30.28
66376,1,credit_card,4,143.27
66377,1,credit_card,5,187.43
66378,1,credit_card,7,169.05
66379,1,credit_card,1,61.0
66380,1,credit_card,2,177.58
66381,1,boleto,1,30.38
66382,1,credit_card,3,185.92
66383,1,credit_card,2,310.81
66384,1,credit_card,3,129.22
66385,1,credit_card,2,71.15
66386,1,boleto,1,260.84
66387,1,credit_card,5,127.97
66388,1,credit_card,1,87.27
66389,1,credit_card,2,102.74
66390,1,credit_card,1,40.22
66391,1,credit_card,1,279.13
66392,2,voucher,1,50.0
66393,1,boleto,1,69.94
66394,1,credit_card,1,34.35
66395,1,credit_card,4,230.57
66396,1,credit_card,3,347.41
66397,1,credit_card,8,127.23
66398,1,boleto,1,33.79
66399,1,credit_card,1,130.96
66400,1,boleto,1,33.0
66401,1,credit_card,3,426.84
66402,1,credit_card,1,25.75
66403,1,boleto,1,278.1
66404,1,credit_card,1,167.92
66405,1,credit_card,1,82.9
66406,1,credit_card,1,34.72
66407,1,credit_card,4,188.75
66408,1,boleto,1,72.17
66409,1,credit_card,2,190.37
66410,1,boleto,1,66.01
66411,1,credit_card,3,285.63
66412,1,boleto,1,69.73
66413,1,credit_card,2,237.48
66414,1,credit_card,2,713.08
66415,1,credit_card,1,99.9
66416,1,credit_card,1,773.48
66417,1,credit_card,1,80.91
66418,1,credit_card,6,238.25
66419,1,credit_card,3,71.42
66420,1,credit_card,3,178.26
66421,1,credit_card,1,133.18
66422,1,credit_card,4,47.42
66423,1,credit_card,4,109.77
66424,1,credit_card,4,308.9
66425,1,credit_card,2,57.1
66426,1,credit_card,1,258.01
66427,1,credit_card,1,61.68
66428,1,credit_card,3,47.96
66429,1,credit_card,1,29.1
66430,1,credit_card,13,136.9
66431,1,credit_card,1,37.68
66432,1,credit_card,3,34.84
66433,1,credit_card,1,232.9
66434,1,credit_card,1,36.75
66435,1,credit_card,1,69.03
66436,1,credit_card,4,185.64
66437,1,credit_card,8,676.84
66438,1,credit_card,1,35.09
66439,1,credit_card,7,162.25
66440,1,credit_card,4,525.21
66441,1,boleto,1,114.85
66442,2,voucher,1,6.03
66443,1,credit_card,1,30.32
66444,1,boleto,1,77.14
66445,2,voucher,1,10.85
66446,1,credit_card,4,348.73
66447,1,credit_card,10,703.6
66448,1,credit_card,6,136.3
66449,2,voucher,1,100.0
66450,1,credit_card,2,118.93
66451,1,credit_card,6,137.43
66452,1,credit_card,3,68.23
66453,1,boleto,1,146.18
66454,1,credit_card,3,38.62
66455,1,credit_card,2,29.22
66456,1,credit_card,5,67.36
66457,1,credit_card,1,71.14
66458,1,credit_card,4,94.74
66459,1,credit_card,4,94.88
66460,1,credit_card,6,63.07
66461,1,credit_card,1,115.97
66462,1,credit_card,1,217.06
66463,1,credit_card,5,1259.04
66464,1,credit_card,3,65.53
66465,1,boleto,1,34.29
66466,1,credit_card,3,32.93
66467,1,credit_card,3,45.0
66468,1,boleto,1,64.44
66469,1,credit_card,3,864.13
66470,1,boleto,1,30.09
66471,1,credit_card,1,174.05
66472,1,boleto,1,128.75
66473,1,credit_card,4,105.85
66474,1,credit_card,10,456.31
66475,1,credit_card,1,76.02
66476,1,credit_card,8,390.63
66477,1,credit_card,3,60.5
66478,1,credit_card,2,467.8
66479,1,boleto,1,96.64
66480,1,credit_card,6,195.53
66481,1,credit_card,2,173.27
66482,1,credit_card,2,95.72
66483,1,boleto,1,66.64
66484,1,credit_card,3,172.16
66485,1,boleto,1,75.56
66486,1,credit_card,1,43.25
66487,1,credit_card,3,137.6
66488,1,credit_card,10,106.77
66489,1,boleto,1,697.23
66490,1,credit_card,4,221.89
66491,1,credit_card,3,76.75
66492,1,boleto,1,286.54
66493,1,credit_card,2,122.81
66494,1,credit_card,3,109.62
66495,1,credit_card,4,44.89
66496,1,credit_card,4,227.71
66497,1,credit_card,1,41.2
66498,1,boleto,1,28.09
66499,1,credit_card,1,42.44
66500,1,credit_card,1,52.92
66501,1,credit_card,2,51.92
66502,1,credit_card,1,265.49
66503,1,boleto,1,291.16
66504,1,credit_card,1,92.69
66505,1,credit_card,8,300.22
66506,1,credit_card,4,216.2
66507,1,credit_card,4,56.78
66508,1,credit_card,10,146.85
66509,1,credit_card,8,246.55
66510,1,credit_card,8,178.66
66511,1,boleto,1,45.09
66512,1,credit_card,4,78.44
66513,1,credit_card,1,38.13
66514,1,credit_card,2,24.84
66515,1,credit_card,1,1.85
66516,1,credit_card,7,116.26
66517,1,credit_card,2,482.71
66518,1,boleto,1,176.18
66519,1,credit_card,2,108.2
66520,1,credit_card,6,146.84
66521,1,boleto,1,185.55
66522,1,credit_card,1,49.87
66523,1,credit_card,5,304.18
66524,1,voucher,1,44.7
66525,1,credit_card,5,156.36
66526,1,credit_card,1,180.79
66527,1,credit_card,1,68.64
66528,1,credit_card,1,116.16
66529,3,voucher,1,1.05
66530,1,credit_card,4,64.51
66531,1,credit_card,2,60.85
66532,1,credit_card,4,257.98
66533,1,credit_card,1,13.63
66534,1,debit_card,1,909.31
66535,1,credit_card,3,255.28
66536,1,credit_card,4,74.16
66537,1,credit_card,3,95.83
66538,1,credit_card,4,208.4
66539,1,boleto,1,129.36
66540,1,credit_card,2,84.14
66541,1,credit_card,4,45.0
66542,1,credit_card,4,105.71
66543,1,debit_card,1,58.46
66544,1,boleto,1,121.9
66545,1,credit_card,3,31.75
66546,1,debit_card,1,156.39
66547,1,boleto,1,310.67
66548,1,boleto,1,225.19
66549,1,credit_card,6,171.61
66550,1,credit_card,2,143.55
66551,1,boleto,1,90.17
66552,1,credit_card,2,142.56
66553,1,credit_card,1,99.9
66554,1,boleto,1,111.78
66555,1,credit_card,1,106.9
66556,1,boleto,1,545.51
66557,1,credit_card,1,62.14
66558,1,credit_card,10,279.9
66559,1,credit_card,2,131.33
66560,1,boleto,1,67.13
66561,1,credit_card,3,83.32
66562,1,credit_card,1,111.32
66563,1,credit_card,1,110.46
66564,1,credit_card,1,64.1
66565,1,credit_card,5,122.76
66566,1,credit_card,1,67.13
66567,1,boleto,1,166.26
66568,1,credit_card,4,200.33
66569,1,credit_card,2,25.01
66570,1,credit_card,9,318.92
66571,1,credit_card,2,157.45
66572,1,boleto,1,45.09
66573,1,credit_card,1,15.91
66574,1,credit_card,6,178.27
66575,1,credit_card,5,97.92
66576,1,credit_card,1,2.67
66577,1,boleto,1,251.59
66578,1,credit_card,1,72.14
66579,1,credit_card,4,133.75
66580,1,debit_card,1,82.12
66581,1,credit_card,1,83.41
66582,1,credit_card,2,66.05
66583,1,credit_card,4,98.81
66584,1,boleto,1,131.42
66585,1,credit_card,10,144.35
66586,1,credit_card,3,92.84
66587,1,credit_card,3,302.1
66588,1,boleto,1,257.79
66589,1,credit_card,1,107.27
66590,1,credit_card,1,88.72
66591,1,boleto,1,77.72
66592,1,boleto,1,99.33
66593,1,boleto,1,108.85
66594,1,credit_card,1,47.53
66595,1,credit_card,2,29.77
66596,1,credit_card,5,58.02
66597,1,boleto,1,153.75
66598,1,boleto,1,214.1
66599,1,credit_card,8,293.67
66600,2,voucher,1,14.7
66601,1,credit_card,1,205.2
66602,1,credit_card,2,98.65
66603,1,boleto,1,248.88
66604,1,credit_card,3,107.78
66605,1,boleto,1,266.34
66606,1,credit_card,1,85.85
66607,1,credit_card,1,92.57
66608,1,credit_card,1,579.93
66609,1,credit_card,6,69.08
66610,1,boleto,1,50.63
66611,2,voucher,1,14.42
66612,1,debit_card,1,58.72
66613,1,credit_card,1,70.49
66614,1,credit_card,1,21.77
66615,1,credit_card,2,26.83
66616,1,credit_card,2,101.05
66617,1,credit_card,3,105.37
66618,1,voucher,1,71.14
66619,1,credit_card,3,288.54
66620,1,credit_card,6,158.07
66621,1,credit_card,3,95.65
66622,1,credit_card,2,181.55
66623,1,credit_card,8,139.71
66624,1,credit_card,8,94.76
66625,1,credit_card,8,112.95
66626,1,boleto,1,173.59
66627,1,credit_card,1,107.16
66628,1,credit_card,3,349.12
66629,1,credit_card,3,192.86
66630,4,voucher,1,8.0
66631,2,credit_card,5,84.15
66632,1,credit_card,1,110.58
66633,1,credit_card,1,26.45
66634,1,credit_card,1,42.42
66635,1,boleto,1,248.8
66636,1,credit_card,8,364.99
66637,1,credit_card,1,169.2
66638,1,credit_card,2,101.64
66639,1,credit_card,10,569.16
66640,1,credit_card,2,61.59
66641,1,credit_card,3,85.14
66642,1,credit_card,10,1247.29
66643,1,boleto,1,88.08
66644,1,credit_card,3,206.67
66645,1,credit_card,2,55.02
66646,1,credit_card,2,136.4
66647,1,credit_card,1,31.51
66648,2,credit_card,1,18.27
66649,1,credit_card,8,309.89
66650,1,credit_card,2,94.74
66651,1,boleto,1,55.5
66652,1,credit_card,1,77.57
66653,1,credit_card,3,608.87
66654,1,credit_card,4,162.65
66655,1,credit_card,4,129.79
66656,2,voucher,1,16.78
66657,1,credit_card,4,102.05
66658,1,boleto,1,173.26
66659,1,credit_card,1,72.68
66660,1,boleto,1,32.09
66661,1,boleto,1,33.77
66662,1,boleto,1,101.22
66663,1,credit_card,5,72.18
66664,1,credit_card,6,318.25
66665,1,boleto,1,113.18
66666,1,credit_card,1,138.94
66667,1,credit_card,3,194.33
66668,1,credit_card,1,38.39
66669,1,credit_card,3,78.91
66670,1,credit_card,10,146.79
66671,1,boleto,1,133.64
66672,1,boleto,1,155.98
66673,1,credit_card,1,59.53
66674,1,credit_card,8,282.07
66675,1,credit_card,2,130.69
66676,1,credit_card,2,48.17
66677,2,voucher,1,20.98
66678,1,credit_card,1,316.97
66679,1,credit_card,3,72.73
66680,1,credit_card,8,695.25
66681,1,credit_card,3,68.54
66682,1,credit_card,4,215.05
66683,1,credit_card,10,102.97
66684,1,credit_card,4,92.13
66685,3,voucher,1,30.22
66686,1,credit_card,10,255.56
66687,1,boleto,1,89.84
66688,1,credit_card,2,258.33
66689,1,credit_card,4,189.19
66690,1,credit_card,2,56.5
66691,1,credit_card,10,477.55
66692,1,credit_card,6,137.6
66693,1,credit_card,4,101.84
66694,1,credit_card,4,108.51
66695,1,credit_card,1,135.35
66696,1,credit_card,2,126.46
66697,1,credit_card,2,134.27
66698,1,credit_card,2,65.01
66699,1,voucher,1,48.62
66700,1,boleto,1,75.07
66701,1,credit_card,2,46.0
66702,1,credit_card,1,108.0
66703,1,credit_card,1,114.84
66704,1,credit_card,7,72.64
66705,1,boleto,1,110.55
66706,1,credit_card,4,124.52
66707,1,boleto,1,45.11
66708,1,credit_card,4,277.81
66709,1,credit_card,5,267.37
66710,1,credit_card,3,85.56
66711,1,credit_card,3,438.52
66712,1,credit_card,1,54.23
66713,1,credit_card,1,49.22
66714,1,credit_card,8,247.52
66715,1,boleto,1,68.25
66716,1,boleto,1,63.0
66717,1,credit_card,2,167.02
66718,1,credit_card,6,213.3
66719,1,credit_card,1,138.73
66720,1,credit_card,5,120.45
66721,1,credit_card,10,305.41
66722,1,credit_card,2,20.28
66723,1,credit_card,1,51.05
66724,1,credit_card,10,878.04
66725,1,credit_card,6,264.47
66726,1,boleto,1,947.72
66727,1,credit_card,10,734.06
66728,1,credit_card,3,99.62
66729,1,credit_card,1,78.19
66730,1,voucher,1,20.0
66731,1,credit_card,4,231.99
66732,1,credit_card,1,317.57
66733,1,credit_card,5,190.55
66734,1,boleto,1,36.78
66735,1,credit_card,2,42.27
66736,1,credit_card,2,68.42
66737,1,credit_card,3,113.8
66738,1,credit_card,5,87.81
66739,1,credit_card,3,37.89
66740,1,credit_card,1,65.47
66741,1,credit_card,5,99.43
66742,1,credit_card,1,268.81
66743,1,boleto,1,35.0
66744,1,credit_card,1,22.38
66745,1,credit_card,4,346.76
66746,1,credit_card,24,241.42
66747,1,credit_card,1,104.59
66748,1,credit_card,1,41.84
66749,1,credit_card,1,30.75
66750,1,boleto,1,116.94
66751,1,credit_card,2,165.94
66752,1,debit_card,1,49.86
66753,1,boleto,1,141.74
66754,1,credit_card,1,37.37
66755,1,credit_card,1,38.01
66756,1,credit_card,1,107.79
66757,1,credit_card,3,57.72
66758,1,credit_card,6,261.37
66759,4,voucher,1,50.0
66760,1,credit_card,2,115.15
66761,1,credit_card,4,102.17
66762,1,credit_card,3,50.09
66763,1,credit_card,1,87.64
66764,1,credit_card,3,127.15
66765,1,credit_card,3,385.68
66766,1,credit_card,4,82.76
66767,1,credit_card,3,36.78
66768,1,boleto,1,21.75
66769,1,credit_card,4,40.95
66770,1,credit_card,1,42.38
66771,1,credit_card,5,294.33
66772,1,credit_card,1,177.44
66773,1,credit_card,3,275.34
66774,1,credit_card,1,177.49
66775,1,credit_card,6,68.04
66776,2,voucher,1,50.0
66777,1,credit_card,5,1031.69
66778,1,credit_card,9,189.16
66779,1,credit_card,1,153.44
66780,1,credit_card,2,163.29
66781,1,boleto,1,47.68
66782,3,voucher,1,23.13
66783,2,voucher,1,61.4
66784,1,credit_card,3,83.56
66785,1,boleto,1,42.58
66786,1,boleto,1,31.58
66787,1,credit_card,1,69.93
66788,1,credit_card,3,104.56
66789,1,credit_card,6,344.55
66790,1,voucher,1,20.0
66791,1,credit_card,10,133.03
66792,1,boleto,1,52.97
66793,1,boleto,1,551.49
66794,1,credit_card,2,127.69
66795,1,credit_card,3,30.13
66796,1,credit_card,1,153.01
66797,1,boleto,1,108.1
66798,1,credit_card,1,63.65
66799,1,credit_card,3,179.04
66800,1,boleto,1,232.1
66801,1,voucher,1,48.22
66802,1,boleto,1,264.33
66803,1,boleto,1,116.85
66804,1,credit_card,8,666.04
66805,1,credit_card,7,170.0
66806,1,credit_card,3,169.15
66807,1,credit_card,10,184.73
66808,1,credit_card,1,64.0
66809,1,credit_card,10,158.71
66810,1,credit_card,6,97.8
66811,1,boleto,1,146.18
66812,2,voucher,1,189.88
66813,1,credit_card,1,38.13
66814,1,credit_card,3,80.94
66815,1,credit_card,3,157.45
66816,1,credit_card,3,101.14
66817,1,credit_card,1,115.32
66818,1,credit_card,1,636.74
66819,1,credit_card,1,57.6
66820,1,credit_card,3,191.68
66821,1,boleto,1,26.68
66822,1,credit_card,2,142.09
66823,1,credit_card,1,138.08
66824,1,credit_card,2,212.59
66825,1,credit_card,6,74.64
66826,1,credit_card,1,49.87
66827,1,credit_card,3,51.1
66828,2,voucher,1,60.91
66829,1,credit_card,1,90.98
66830,1,credit_card,3,185.84
66831,1,boleto,1,112.47
66832,1,credit_card,2,35.13
66833,1,credit_card,7,169.61
66834,1,boleto,1,96.08
66835,1,credit_card,4,211.72
66836,1,boleto,1,75.07
66837,1,boleto,1,452.28
66838,1,credit_card,3,32.77
66839,1,credit_card,10,216.51
66840,1,boleto,1,169.19
66841,1,credit_card,2,87.45
66842,1,boleto,1,92.61
66843,1,credit_card,3,66.64
66844,1,credit_card,3,76.9
66845,1,credit_card,1,175.3
66846,1,credit_card,8,81.44
66847,1,credit_card,1,85.15
66848,1,credit_card,1,2.76
66849,1,credit_card,2,51.42
66850,1,debit_card,1,46.73
66851,2,voucher,1,25.7
66852,1,boleto,1,189.0
66853,1,boleto,1,39.41
66854,1,credit_card,1,60.83
66855,1,credit_card,2,91.42
66856,1,credit_card,6,152.79
66857,1,boleto,1,1006.32
66858,1,credit_card,6,289.11
66859,1,credit_card,1,54.46
66860,1,credit_card,3,382.0
66861,1,credit_card,2,609.27
66862,3,voucher,1,16.2
66863,1,credit_card,12,358.12
66864,1,credit_card,2,104.99
66865,1,credit_card,1,62.68
66866,1,credit_card,1,286.09
66867,1,credit_card,2,26.01
66868,1,boleto,1,166.94
66869,1,boleto,1,130.0
66870,1,credit_card,5,175.99
66871,1,boleto,1,328.35
66872,1,credit_card,1,264.12
66873,1,debit_card,1,150.98
66874,1,boleto,1,214.02
66875,1,credit_card,1,107.89
66876,1,boleto,1,79.61
66877,1,credit_card,8,169.64
66878,1,credit_card,1,46.35
66879,1,credit_card,2,126.86
66880,1,boleto,1,43.09
66881,1,boleto,1,45.23
66882,1,credit_card,1,134.59
66883,1,credit_card,1,46.65
66884,1,credit_card,1,32.07
66885,1,boleto,1,162.65
66886,1,credit_card,1,41.24
66887,1,credit_card,10,317.19
66888,2,voucher,1,47.02
66889,1,boleto,1,50.09
66890,1,boleto,1,119.39
66891,1,credit_card,2,167.51
66892,3,voucher,1,40.95
66893,1,voucher,1,606.57
66894,1,boleto,1,371.9
66895,1,boleto,1,58.18
66896,1,debit_card,1,18.61
66897,1,credit_card,1,120.09
66898,1,credit_card,3,322.38
66899,1,credit_card,4,99.9
66900,1,credit_card,2,25.44
66901,1,boleto,1,80.11
66902,1,credit_card,5,53.28
66903,1,credit_card,1,108.86
66904,1,credit_card,6,93.81
66905,1,credit_card,1,53.32
66906,1,credit_card,5,264.83
66907,1,credit_card,1,50.69
66908,1,credit_card,1,910.07
66909,1,boleto,1,48.08
66910,1,credit_card,1,104.3
66911,1,credit_card,1,173.88
66912,1,credit_card,10,451.44
66913,1,boleto,1,319.11
66914,1,credit_card,1,63.42
66915,1,credit_card,1,77.66
66916,1,credit_card,1,32.43
66917,1,credit_card,3,39.09
66918,1,credit_card,3,37.77
66919,2,voucher,1,20.0
66920,1,credit_card,7,101.73
66921,3,voucher,1,23.79
66922,1,credit_card,8,217.81
66923,2,credit_card,2,48.94
66924,1,credit_card,1,85.82
66925,1,credit_card,6,298.32
66926,1,credit_card,6,124.97
66927,1,boleto,1,388.88
66928,1,boleto,1,53.9
66929,1,boleto,1,29.29
66930,1,credit_card,1,57.68
66931,1,credit_card,1,85.14
66932,1,debit_card,1,63.41
66933,1,credit_card,2,54.79
66934,1,credit_card,7,79.76
66935,1,boleto,1,70.38
66936,1,credit_card,1,44.09
66937,1,debit_card,1,51.12
66938,1,credit_card,1,37.37
66939,1,boleto,1,87.64
66940,1,credit_card,1,98.22
66941,1,boleto,1,55.69
66942,1,credit_card,1,107.2
66943,1,boleto,1,117.31
66944,1,boleto,1,155.14
66945,1,credit_card,1,152.42
66946,1,credit_card,2,68.4
66947,1,credit_card,3,626.76
66948,1,credit_card,4,225.71
66949,1,credit_card,4,235.81
66950,1,credit_card,1,143.16
66951,1,credit_card,1,75.17
66952,1,credit_card,4,77.78
66953,1,credit_card,3,211.85
66954,1,boleto,1,40.22
66955,1,credit_card,1,45.77
66956,1,credit_card,2,145.41
66957,1,credit_card,4,117.26
66958,1,boleto,1,229.75
66959,1,boleto,1,27.69
66960,1,boleto,1,85.81
66961,1,boleto,1,112.85
66962,1,credit_card,4,398.62
66963,1,boleto,1,890.82
66964,1,credit_card,4,242.67
66965,1,credit_card,2,123.18
66966,1,boleto,1,72.14
66967,1,credit_card,1,110.0
66968,1,boleto,1,61.94
66969,1,credit_card,8,260.32
66970,1,credit_card,4,196.32
66971,1,credit_card,2,149.14
66972,1,credit_card,5,56.62
66973,1,credit_card,2,106.11
66974,1,credit_card,3,73.03
66975,2,voucher,1,10.21
66976,1,credit_card,10,276.49
66977,1,credit_card,2,234.64
66978,1,credit_card,7,74.07
66979,1,credit_card,5,80.1
66980,1,credit_card,1,144.01
66981,1,credit_card,2,140.3
66982,1,credit_card,6,135.22
66983,1,credit_card,1,26.35
66984,1,voucher,1,32.78
66985,1,credit_card,4,78.31
66986,1,credit_card,1,67.29
66987,1,credit_card,2,102.53
66988,1,credit_card,1,133.05
66989,1,credit_card,3,239.64
66990,1,credit_card,4,128.52
66991,1,credit_card,10,379.23
66992,1,boleto,1,46.76
66993,1,boleto,1,90.66
66994,1,credit_card,1,54.36
66995,1,credit_card,1,152.0
66996,1,credit_card,8,206.65
66997,1,credit_card,1,0.31
66998,1,boleto,1,35.09
66999,1,credit_card,9,445.87
67000,1,boleto,1,65.71
67001,1,credit_card,2,437.18
67002,1,credit_card,4,138.17
